Date,Device,TrafficSource,Sessions,Orders,Revenue,Returns,BounceRate
2025-03-17,Tablet,Referral,113,3,386.41,0,0.391
2025-03-18,Mobile,Paid Search,707,16,750.91,0,0.421
2025-03-18,Mobile,Organic Search,619,13,851.83,2,0.457
2025-03-18,Mobile,Email,373,11,903.02,1,0.429
2025-03-18,Mobile,Social,466,10,765.58,0,0.594
2025-03-18,Mobile,Referral,351,9,630.42,1,0.33
2025-03-18,Desktop,Paid Search,488,13,1287.08,1,0.411
2025-03-18,Desktop,Organic Search,478,17,1611.44,0,0.304
2025-03-18,Desktop,Email,280,11,1317.15,0,0.401
2025-03-18,Desktop,Social,321,11,970.0,0,0.402
2025-03-18,Desktop,Referral,247,3,334.8,0,0.541
2025-03-18,Tablet,Paid Search,247,9,779.48,1,0.442
2025-03-18,Tablet,Organic Search,210,6,477.94,0,0.381
2025-03-18,Tablet,Email,128,6,553.73,0,0.442
2025-03-18,Tablet,Social,164,4,276.76,0,0.512
2025-03-18,Tablet,Referral,111,3,275.17,0,0.383
2025-03-19,Mobile,Paid Search,707,12,790.42,0,0.476
2025-03-19,Mobile,Organic Search,609,14,939.74,1,0.503
2025-03-19,Mobile,Email,399,13,1149.41,1,0.412
2025-03-19,Mobile,Social,450,11,879.32,3,0.5
2025-03-19,Mobile,Referral,350,7,395.04,0,0.331
2025-03-19,Desktop,Paid Search,531,15,1198.46,1,0.341
2025-03-19,Desktop,Organic Search,479,9,925.07,0,0.435
2025-03-19,Desktop,Email,297,17,1983.21,2,0.457
2025-03-19,Desktop,Social,329,12,884.85,0,0.267
2025-03-19,Desktop,Referral,257,9,970.29,2,0.352
2025-03-19,Tablet,Paid Search,247,6,454.84,0,0.287
2025-03-19,Tablet,Organic Search,220,2,115.51,0,0.339
2025-03-19,Tablet,Email,136,9,688.47,0,0.556
2025-03-19,Tablet,Social,144,2,76.33,1,0.478
2025-03-19,Tablet,Referral,114,8,621.16,0,0.317
2025-03-20,Mobile,Paid Search,681,13,613.05,1,0.42
2025-03-20,Mobile,Organic Search,603,12,1221.01,1,0.401
2025-03-20,Mobile,Email,410,20,1479.48,3,0.479
2025-03-20,Mobile,Social,430,9,662.99,0,0.39
2025-03-20,Mobile,Referral,348,3,261.02,0,0.36
2025-03-20,Desktop,Paid Search,488,20,2148.23,1,0.569
2025-03-20,Desktop,Organic Search,466,11,675.65,0,0.383
2025-03-20,Desktop,Email,296,14,1114.39,1,0.505
2025-03-20,Desktop,Social,348,10,1123.8,0,0.49
2025-03-20,Desktop,Referral,260,8,706.4,0,0.467
2025-03-20,Tablet,Paid Search,242,6,379.3,2,0.28
2025-03-20,Tablet,Organic Search,200,4,383.04,0,0.415
2025-03-20,Tablet,Email,134,6,386.18,0,0.577
2025-03-20,Tablet,Social,151,3,278.57,1,0.201
2025-03-20,Tablet,Referral,106,3,158.9,0,0.509
2025-03-21,Mobile,Paid Search,706,18,1294.82,0,0.551
2025-03-21,Mobile,Organic Search,531,17,1004.57,0,0.139
2025-03-21,Mobile,Email,368,15,1208.94,2,0.352
2025-03-21,Mobile,Social,435,6,483.46,0,0.487
2025-03-21,Mobile,Referral,345,6,488.35,0,0.537
2025-03-21,Desktop,Paid Search,581,11,954.75,1,0.539
2025-03-21,Desktop,Organic Search,446,7,518.91,0,0.356
2025-03-21,Desktop,Email,279,7,483.08,2,0.447
2025-03-21,Desktop,Social,312,3,248.11,0,0.564
2025-03-21,Desktop,Referral,245,2,130.89,0,0.409
2025-03-21,Tablet,Paid Search,242,4,313.5,0,0.429
2025-03-21,Tablet,Organic Search,207,4,294.08,0,0.443
2025-03-21,Tablet,Email,135,8,637.52,1,0.453
2025-03-21,Tablet,Social,160,3,288.93,0,0.513
2025-03-21,Tablet,Referral,112,2,235.8,0,0.526
2025-03-22,Mobile,Paid Search,652,12,565.53,0,0.462
2025-03-22,Mobile,Organic Search,626,15,1374.99,1,0.428
2025-03-22,Mobile,Email,428,9,244.29,0,0.148
2025-03-22,Mobile,Social,458,8,483.82,0,0.507
2025-03-22,Mobile,Referral,335,9,665.33,0,0.421
2025-03-22,Desktop,Paid Search,529,18,985.69,2,0.364
2025-03-22,Desktop,Organic Search,502,5,554.41,0,0.392
2025-03-22,Desktop,Email,302,7,257.5,0,0.445
2025-03-22,Desktop,Social,355,10,937.03,2,0.349
2025-03-22,Desktop,Referral,244,14,1451.17,0,0.335
2025-03-22,Tablet,Paid Search,247,6,528.62,2,0.588
2025-03-22,Tablet,Organic Search,198,5,328.75,2,0.222
2025-03-22,Tablet,Email,130,3,317.3,1,0.34
2025-03-22,Tablet,Social,169,4,334.47,0,0.433
2025-03-22,Tablet,Referral,117,1,59.36,0,0.412
2025-03-23,Mobile,Paid Search,723,12,976.88,1,0.36
2025-03-23,Mobile,Organic Search,695,9,514.5,0,0.408
2025-03-23,Mobile,Email,389,13,874.72,0,0.374
2025-03-23,Mobile,Social,490,7,645.02,1,0.467
2025-03-23,Mobile,Referral,336,7,662.92,0,0.308
2025-03-23,Desktop,Paid Search,470,10,740.3,0,0.413
2025-03-23,Desktop,Organic Search,507,8,691.09,0,0.391
2025-03-23,Desktop,Email,295,14,1203.73,1,0.277
2025-03-23,Desktop,Social,331,6,231.35,0,0.475
2025-03-23,Desktop,Referral,224,6,591.04,0,0.429
2025-03-23,Tablet,Paid Search,234,2,166.93,0,0.519
2025-03-23,Tablet,Organic Search,187,3,155.76,0,0.369
2025-03-23,Tablet,Email,134,5,397.25,0,0.539
2025-03-23,Tablet,Social,153,2,178.59,0,0.436
2025-03-23,Tablet,Referral,113,2,66.9,0,0.412
2025-03-24,Mobile,Paid Search,695,21,1745.56,0,0.333
2025-03-24,Mobile,Organic Search,745,18,1578.35,1,0.299
2025-03-24,Mobile,Email,396,9,773.95,0,0.145
2025-03-24,Mobile,Social,450,9,484.93,0,0.43
2025-03-24,Mobile,Referral,339,5,476.62,0,0.433
2025-03-24,Desktop,Paid Search,527,9,602.61,0,0.423
2025-03-24,Desktop,Organic Search,425,11,779.57,0,0.579
2025-03-24,Desktop,Email,297,13,1190.76,1,0.407
2025-03-24,Desktop,Social,349,8,606.6,0,0.491
2025-03-24,Desktop,Referral,247,10,859.79,1,0.464
2025-03-24,Tablet,Paid Search,216,10,640.94,0,0.311
2025-03-24,Tablet,Organic Search,219,8,603.12,0,0.389
2025-03-24,Tablet,Email,138,2,146.28,0,0.421
2025-03-24,Tablet,Social,152,4,405.84,0,0.42
2025-03-24,Tablet,Referral,117,0,0.0,0,0.449
2025-03-25,Mobile,Paid Search,704,8,639.95,1,0.343
2025-03-25,Mobile,Organic Search,626,15,1438.65,1,0.415
2025-03-25,Mobile,Email,375,12,885.2,0,0.613
2025-03-25,Mobile,Social,439,12,620.11,0,0.354
2025-03-25,Mobile,Referral,328,6,572.28,0,0.438
2025-03-25,Desktop,Paid Search,523,19,1642.35,0,0.331
2025-03-25,Desktop,Organic Search,487,14,1502.23,0,0.39
2025-03-25,Desktop,Email,304,12,1011.31,0,0.486
2025-03-25,Desktop,Social,357,9,805.63,0,0.34
2025-03-25,Desktop,Referral,239,1,89.64,0,0.504
2025-03-25,Tablet,Paid Search,222,6,397.31,1,0.5
2025-03-25,Tablet,Organic Search,216,8,649.85,0,0.357
2025-03-25,Tablet,Email,133,2,144.79,0,0.454
2025-03-25,Tablet,Social,132,3,304.26,1,0.376
2025-03-25,Tablet,Referral,109,7,581.51,1,0.42
2025-03-26,Mobile,Paid Search,689,19,1555.87,1,0.32
2025-03-26,Mobile,Organic Search,687,7,627.61,1,0.495
2025-03-26,Mobile,Email,376,11,1236.43,0,0.254
2025-03-26,Mobile,Social,461,5,408.53,0,0.499
2025-03-26,Mobile,Referral,348,9,765.71,0,0.481
2025-03-26,Desktop,Paid Search,534,18,1389.87,2,0.405
2025-03-26,Desktop,Organic Search,523,7,736.84,0,0.311
2025-03-26,Desktop,Email,295,11,813.29,0,0.432
2025-03-26,Desktop,Social,342,8,535.67,1,0.337
2025-03-26,Desktop,Referral,245,5,354.35,2,0.447
2025-03-26,Tablet,Paid Search,228,9,685.5,1,0.372
2025-03-26,Tablet,Organic Search,214,3,204.7,0,0.384
2025-03-26,Tablet,Email,138,3,284.8,0,0.27
2025-03-26,Tablet,Social,165,4,426.3,0,0.354
2025-03-26,Tablet,Referral,113,3,262.22,0,0.281
2025-03-27,Mobile,Paid Search,681,15,1269.97,0,0.255
2025-03-27,Mobile,Organic Search,663,12,1168.19,1,0.572
2025-03-27,Mobile,Email,414,8,470.77,0,0.354
2025-03-27,Mobile,Social,443,9,990.47,1,0.462
2025-03-27,Mobile,Referral,339,14,738.27,1,0.193
2025-03-27,Desktop,Paid Search,517,21,1892.37,1,0.413
2025-03-27,Desktop,Organic Search,516,6,466.48,0,0.504
2025-03-27,Desktop,Email,308,11,956.33,0,0.487
2025-03-27,Desktop,Social,361,10,800.86,0,0.588
2025-03-27,Desktop,Referral,240,3,241.65,0,0.308
2025-03-27,Tablet,Paid Search,228,6,433.76,0,0.644
2025-03-27,Tablet,Organic Search,220,9,681.13,0,0.258
2025-03-27,Tablet,Email,133,10,969.86,0,0.418
2025-03-27,Tablet,Social,146,5,473.52,1,0.404
2025-03-27,Tablet,Referral,108,0,0.0,0,0.401
2025-03-28,Mobile,Paid Search,707,9,886.63,0,0.685
2025-03-28,Mobile,Organic Search,656,22,1478.8,2,0.325
2025-03-28,Mobile,Email,414,14,810.23,1,0.415
2025-03-28,Mobile,Social,433,12,1038.22,0,0.41
2025-03-28,Mobile,Referral,351,11,837.46,0,0.199
2025-03-28,Desktop,Paid Search,462,7,468.41,0,0.359
2025-03-28,Desktop,Organic Search,477,11,1122.54,0,0.506
2025-03-28,Desktop,Email,282,14,979.78,0,0.417
2025-03-28,Desktop,Social,318,9,1101.31,0,0.505
2025-03-28,Desktop,Referral,257,6,390.12,1,0.475
2025-03-28,Tablet,Paid Search,215,6,226.5,0,0.399
2025-03-28,Tablet,Organic Search,212,7,522.28,1,0.444
2025-03-28,Tablet,Email,123,11,1028.33,0,0.327
2025-03-28,Tablet,Social,155,5,213.0,0,0.158
2025-03-28,Tablet,Referral,110,10,898.22,0,0.582
2025-03-29,Mobile,Paid Search,703,20,1698.25,1,0.427
2025-03-29,Mobile,Organic Search,642,18,1239.39,0,0.462
2025-03-29,Mobile,Email,401,16,1311.2,0,0.458
2025-03-29,Mobile,Social,406,0,0.0,0,0.383
2025-03-29,Mobile,Referral,351,2,123.99,0,0.421
2025-03-29,Desktop,Paid Search,516,14,1317.71,0,0.299
2025-03-29,Desktop,Organic Search,494,16,1473.01,0,0.409
2025-03-29,Desktop,Email,299,13,1325.34,1,0.238
2025-03-29,Desktop,Social,324,9,836.99,0,0.187
2025-03-29,Desktop,Referral,256,9,619.81,0,0.537
2025-03-29,Tablet,Paid Search,241,11,1126.25,0,0.47
2025-03-29,Tablet,Organic Search,215,7,529.15,1,0.52
2025-03-29,Tablet,Email,130,3,269.2,0,0.351
2025-03-29,Tablet,Social,155,4,190.87,0,0.352
2025-03-29,Tablet,Referral,113,1,79.7,0,0.419
2025-03-30,Mobile,Paid Search,738,18,1434.81,0,0.335
2025-03-30,Mobile,Organic Search,636,17,791.71,1,0.536
2025-03-30,Mobile,Email,393,10,705.68,1,0.547
2025-03-30,Mobile,Social,412,13,1055.61,2,0.454
2025-03-30,Mobile,Referral,366,10,931.26,0,0.215
2025-03-30,Desktop,Paid Search,512,12,1311.96,1,0.344
2025-03-30,Desktop,Organic Search,451,12,1006.73,3,0.47
2025-03-30,Desktop,Email,303,7,756.87,1,0.353
2025-03-30,Desktop,Social,333,7,522.34,0,0.53
2025-03-30,Desktop,Referral,270,5,371.25,1,0.261
2025-03-30,Tablet,Paid Search,219,3,212.06,0,0.295
2025-03-30,Tablet,Organic Search,216,11,785.84,1,0.346
2025-03-30,Tablet,Email,119,3,271.63,0,0.378
2025-03-30,Tablet,Social,142,3,222.59,0,0.513
2025-03-30,Tablet,Referral,108,2,155.21,1,0.375
2025-03-31,Mobile,Paid Search,707,15,978.14,1,0.367
2025-03-31,Mobile,Organic Search,613,13,949.9,1,0.479
2025-03-31,Mobile,Email,386,9,645.91,1,0.282
2025-03-31,Mobile,Social,475,12,731.15,1,0.517
2025-03-31,Mobile,Referral,360,9,560.22,1,0.219
2025-03-31,Desktop,Paid Search,527,17,1269.4,0,0.417
2025-03-31,Desktop,Organic Search,477,16,1452.61,2,0.291
2025-03-31,Desktop,Email,276,9,735.35,1,0.405
2025-03-31,Desktop,Social,323,8,857.72,0,0.554
2025-03-31,Desktop,Referral,229,5,290.27,1,0.445
2025-03-31,Tablet,Paid Search,244,3,266.16,1,0.491
2025-03-31,Tablet,Organic Search,212,4,263.49,0,0.474
2025-03-31,Tablet,Email,133,3,276.3,1,0.471
2025-03-31,Tablet,Social,164,1,60.67,0,0.194
2025-03-31,Tablet,Referral,107,3,294.16,0,0.497
2025-04-01,Mobile,Paid Search,655,3,111.4,0,0.401
2025-04-01,Mobile,Organic Search,636,19,1827.88,0,0.5
2025-04-01,Mobile,Email,382,17,1314.89,0,0.353
2025-04-01,Mobile,Social,461,11,1090.43,0,0.486
2025-04-01,Mobile,Referral,322,8,495.79,0,0.23
2025-04-01,Desktop,Paid Search,534,11,921.86,0,0.438
2025-04-01,Desktop,Organic Search,453,3,224.29,0,0.516
2025-04-01,Desktop,Email,300,8,459.61,0,0.59
2025-04-01,Desktop,Social,331,12,1095.29,1,0.5
2025-04-01,Desktop,Referral,238,5,348.07,0,0.552
2025-04-01,Tablet,Paid Search,212,6,474.36,2,0.304
2025-04-01,Tablet,Organic Search,210,2,148.19,0,0.403
2025-04-01,Tablet,Email,133,3,256.71,0,0.376
2025-04-01,Tablet,Social,159,4,322.49,0,0.326
2025-04-01,Tablet,Referral,113,6,524.08,1,0.569
2025-04-02,Mobile,Paid Search,631,18,1357.04,1,0.441
2025-04-02,Mobile,Organic Search,610,9,619.57,1,0.523
2025-04-02,Mobile,Email,398,10,669.46,0,0.549
2025-04-02,Mobile,Social,456,6,521.13,0,0.551
2025-04-02,Mobile,Referral,349,7,467.46,0,0.441
2025-04-02,Desktop,Paid Search,482,7,615.34,0,0.396
2025-04-02,Desktop,Organic Search,449,14,1656.99,3,0.57
2025-04-02,Desktop,Email,287,8,507.93,1,0.451
2025-04-02,Desktop,Social,357,11,820.33,0,0.463
2025-04-02,Desktop,Referral,258,7,446.54,1,0.443
2025-04-02,Tablet,Paid Search,238,8,737.16,1,0.622
2025-04-02,Tablet,Organic Search,208,5,409.86,0,0.421
2025-04-02,Tablet,Email,132,11,505.83,1,0.463
2025-04-02,Tablet,Social,152,4,339.53,0,0.511
2025-04-02,Tablet,Referral,107,3,216.05,0,0.471
2025-04-03,Mobile,Paid Search,681,10,719.41,1,0.253
2025-04-03,Mobile,Organic Search,649,14,887.45,1,0.377
2025-04-03,Mobile,Email,392,11,542.04,1,0.437
2025-04-03,Mobile,Social,444,13,881.16,0,0.451
2025-04-03,Mobile,Referral,306,7,631.06,0,0.525
2025-04-03,Desktop,Paid Search,472,11,663.51,0,0.315
2025-04-03,Desktop,Organic Search,512,9,658.09,2,0.474
2025-04-03,Desktop,Email,289,10,870.77,0,0.533
2025-04-03,Desktop,Social,330,9,757.51,1,0.423
2025-04-03,Desktop,Referral,243,4,239.24,0,0.368
2025-04-03,Tablet,Paid Search,245,5,365.46,0,0.525
2025-04-03,Tablet,Organic Search,228,3,153.56,1,0.34
2025-04-03,Tablet,Email,129,4,301.29,0,0.322
2025-04-03,Tablet,Social,164,4,374.1,1,0.43
2025-04-03,Tablet,Referral,109,4,372.84,0,0.325
2025-04-04,Mobile,Paid Search,684,17,1394.66,1,0.45
2025-04-04,Mobile,Organic Search,657,7,507.6,0,0.225
2025-04-04,Mobile,Email,366,11,727.34,1,0.224
2025-04-04,Mobile,Social,460,10,1143.09,0,0.475
2025-04-04,Mobile,Referral,322,6,598.46,0,0.503
2025-04-04,Desktop,Paid Search,514,12,834.18,0,0.338
2025-04-04,Desktop,Organic Search,452,10,768.47,1,0.328
2025-04-04,Desktop,Email,289,9,1255.34,0,0.561
2025-04-04,Desktop,Social,342,16,2209.5,0,0.404
2025-04-04,Desktop,Referral,253,9,775.66,0,0.435
2025-04-04,Tablet,Paid Search,227,5,469.64,0,0.495
2025-04-04,Tablet,Organic Search,223,8,563.58,0,0.45
2025-04-04,Tablet,Email,128,6,601.26,2,0.261
2025-04-04,Tablet,Social,151,2,155.39,0,0.661
2025-04-04,Tablet,Referral,112,7,509.97,0,0.401
2025-04-05,Mobile,Paid Search,647,12,715.34,0,0.604
2025-04-05,Mobile,Organic Search,663,12,943.56,0,0.355
2025-04-05,Mobile,Email,402,10,708.35,0,0.4
2025-04-05,Mobile,Social,453,13,1120.82,1,0.455
2025-04-05,Mobile,Referral,333,6,386.62,0,0.434
2025-04-05,Desktop,Paid Search,514,17,1515.55,2,0.583
2025-04-05,Desktop,Organic Search,498,21,2162.12,0,0.271
2025-04-05,Desktop,Email,302,7,620.71,1,0.506
2025-04-05,Desktop,Social,351,8,453.13,0,0.406
2025-04-05,Desktop,Referral,247,1,106.79,0,0.537
2025-04-05,Tablet,Paid Search,226,6,375.56,2,0.408
2025-04-05,Tablet,Organic Search,209,3,222.04,0,0.337
2025-04-05,Tablet,Email,120,5,433.02,0,0.427
2025-04-05,Tablet,Social,140,5,356.09,1,0.355
2025-04-05,Tablet,Referral,107,1,90.42,0,0.185
2025-04-06,Mobile,Paid Search,746,8,537.35,1,0.499
2025-04-06,Mobile,Organic Search,678,9,737.56,1,0.52
2025-04-06,Mobile,Email,361,9,1007.54,0,0.547
2025-04-06,Mobile,Social,454,11,897.26,0,0.214
2025-04-06,Mobile,Referral,334,7,394.58,1,0.426
2025-04-06,Desktop,Paid Search,523,9,599.86,0,0.294
2025-04-06,Desktop,Organic Search,474,12,1239.57,1,0.44
2025-04-06,Desktop,Email,292,12,963.14,0,0.537
2025-04-06,Desktop,Social,346,9,551.77,1,0.445
2025-04-06,Desktop,Referral,260,7,633.93,1,0.463
2025-04-06,Tablet,Paid Search,243,7,471.05,0,0.401
2025-04-06,Tablet,Organic Search,206,4,397.15,0,0.423
2025-04-06,Tablet,Email,149,5,349.85,0,0.349
2025-04-06,Tablet,Social,153,4,355.96,0,0.441
2025-04-06,Tablet,Referral,111,4,354.93,0,0.556
2025-04-07,Mobile,Paid Search,748,35,2485.61,3,0.355
2025-04-07,Mobile,Organic Search,661,16,1359.62,0,0.52
2025-04-07,Mobile,Email,389,17,893.43,1,0.328
2025-04-07,Mobile,Social,460,14,1052.87,1,0.296
2025-04-07,Mobile,Referral,341,7,622.35,0,0.338
2025-04-07,Desktop,Paid Search,519,18,1801.45,1,0.404
2025-04-07,Desktop,Organic Search,452,14,1116.97,3,0.443
2025-04-07,Desktop,Email,296,11,1076.76,0,0.295
2025-04-07,Desktop,Social,359,10,730.21,0,0.448
2025-04-07,Desktop,Referral,254,7,549.87,0,0.34
2025-04-07,Tablet,Paid Search,230,4,207.45,0,0.351
2025-04-07,Tablet,Organic Search,206,12,1211.88,0,0.535
2025-04-07,Tablet,Email,125,4,475.04,1,0.213
2025-04-07,Tablet,Social,161,4,259.77,1,0.406
2025-04-07,Tablet,Referral,114,1,62.53,0,0.363
2025-04-08,Mobile,Paid Search,706,11,647.3,0,0.319
2025-04-08,Mobile,Organic Search,637,16,1408.41,1,0.563
2025-04-08,Mobile,Email,413,7,634.7,1,0.561
2025-04-08,Mobile,Social,440,8,579.71,0,0.541
2025-04-08,Mobile,Referral,325,7,598.11,0,0.325
2025-04-08,Desktop,Paid Search,510,11,769.89,0,0.49
2025-04-08,Desktop,Organic Search,433,10,827.49,0,0.435
2025-04-08,Desktop,Email,291,7,681.23,0,0.607
2025-04-08,Desktop,Social,349,10,831.77,1,0.549
2025-04-08,Desktop,Referral,238,7,496.6,0,0.384
2025-04-08,Tablet,Paid Search,240,7,789.94,1,0.283
2025-04-08,Tablet,Organic Search,225,9,898.12,0,0.525
2025-04-08,Tablet,Email,132,6,552.53,0,0.59
2025-04-08,Tablet,Social,144,3,144.3,0,0.402
2025-04-08,Tablet,Referral,106,2,220.78,0,0.462
2025-04-09,Mobile,Paid Search,700,13,827.74,0,0.437
2025-04-09,Mobile,Organic Search,649,8,635.21,1,0.328
2025-04-09,Mobile,Email,381,14,1245.59,2,0.43
2025-04-09,Mobile,Social,444,10,930.75,0,0.339
2025-04-09,Mobile,Referral,307,6,372.51,0,0.241
2025-04-09,Desktop,Paid Search,471,13,1022.56,1,0.302
2025-04-09,Desktop,Organic Search,464,17,1265.98,0,0.386
2025-04-09,Desktop,Email,280,6,571.03,0,0.464
2025-04-09,Desktop,Social,344,7,455.63,2,0.56
2025-04-09,Desktop,Referral,259,10,550.17,1,0.313
2025-04-09,Tablet,Paid Search,243,2,165.78,0,0.448
2025-04-09,Tablet,Organic Search,200,7,600.82,1,0.348
2025-04-09,Tablet,Email,126,8,647.49,1,0.347
2025-04-09,Tablet,Social,141,10,631.41,0,0.56
2025-04-09,Tablet,Referral,100,2,151.27,1,0.345
2025-04-10,Mobile,Paid Search,652,9,707.98,0,0.724
2025-04-10,Mobile,Organic Search,640,16,1291.46,2,0.42
2025-04-10,Mobile,Email,378,12,949.87,0,0.332
2025-04-10,Mobile,Social,484,6,483.94,0,0.285
2025-04-10,Mobile,Referral,345,14,1412.67,0,0.298
2025-04-10,Desktop,Paid Search,533,12,1235.91,2,0.535
2025-04-10,Desktop,Organic Search,516,11,697.41,1,0.56
2025-04-10,Desktop,Email,302,6,522.53,0,0.37
2025-04-10,Desktop,Social,346,13,576.83,2,0.557
2025-04-10,Desktop,Referral,253,6,383.08,0,0.299
2025-04-10,Tablet,Paid Search,224,3,231.1,0,0.378
2025-04-10,Tablet,Organic Search,205,1,118.77,0,0.62
2025-04-10,Tablet,Email,136,6,298.89,0,0.483
2025-04-10,Tablet,Social,151,5,362.04,1,0.367
2025-04-10,Tablet,Referral,112,4,299.65,0,0.479
2025-04-11,Mobile,Paid Search,678,6,563.46,0,0.591
2025-04-11,Mobile,Organic Search,602,12,913.66,0,0.291
2025-04-11,Mobile,Email,387,15,1669.03,3,0.463
2025-04-11,Mobile,Social,467,15,1615.25,1,0.413
2025-04-11,Mobile,Referral,310,8,491.5,2,0.472
2025-04-11,Desktop,Paid Search,517,19,1651.58,0,0.558
2025-04-11,Desktop,Organic Search,445,6,474.07,1,0.364
2025-04-11,Desktop,Email,305,12,887.35,2,0.337
2025-04-11,Desktop,Social,344,11,939.43,0,0.337
2025-04-11,Desktop,Referral,227,5,296.03,0,0.407
2025-04-11,Tablet,Paid Search,233,6,453.68,0,0.463
2025-04-11,Tablet,Organic Search,211,5,341.55,0,0.547
2025-04-11,Tablet,Email,131,3,266.56,0,0.562
2025-04-11,Tablet,Social,148,4,334.16,0,0.403
2025-04-11,Tablet,Referral,109,4,309.11,1,0.501
2025-04-12,Mobile,Paid Search,689,21,1504.26,0,0.44
2025-04-12,Mobile,Organic Search,623,15,1162.49,2,0.472
2025-04-12,Mobile,Email,372,10,1222.97,1,0.365
2025-04-12,Mobile,Social,454,10,942.43,0,0.374
2025-04-12,Mobile,Referral,312,8,490.86,0,0.525
2025-04-12,Desktop,Paid Search,507,6,608.74,0,0.394
2025-04-12,Desktop,Organic Search,435,8,631.5,0,0.51
2025-04-12,Desktop,Email,302,11,1002.07,1,0.483
2025-04-12,Desktop,Social,340,7,526.71,1,0.44
2025-04-12,Desktop,Referral,229,6,482.76,1,0.334
2025-04-12,Tablet,Paid Search,238,3,252.16,1,0.49
2025-04-12,Tablet,Organic Search,216,4,376.33,0,0.526
2025-04-12,Tablet,Email,128,6,636.09,1,0.402
2025-04-12,Tablet,Social,166,2,174.15,0,0.382
2025-04-12,Tablet,Referral,117,0,0.0,0,0.389
2025-04-13,Mobile,Paid Search,639,13,799.19,0,0.384
2025-04-13,Mobile,Organic Search,593,10,860.15,0,0.38
2025-04-13,Mobile,Email,407,17,1541.57,0,0.322
2025-04-13,Mobile,Social,454,9,660.36,0,0.428
2025-04-13,Mobile,Referral,331,6,298.92,0,0.546
2025-04-13,Desktop,Paid Search,494,17,1502.68,2,0.325
2025-04-13,Desktop,Organic Search,494,15,1188.17,2,0.321
2025-04-13,Desktop,Email,300,9,695.82,0,0.455
2025-04-13,Desktop,Social,341,12,986.55,0,0.538
2025-04-13,Desktop,Referral,252,11,775.93,0,0.366
2025-04-13,Tablet,Paid Search,216,3,192.49,0,0.382
2025-04-13,Tablet,Organic Search,207,2,116.69,0,0.5
2025-04-13,Tablet,Email,130,5,435.71,0,0.387
2025-04-13,Tablet,Social,149,7,380.21,0,0.584
2025-04-13,Tablet,Referral,114,2,135.9,1,0.346
2025-04-14,Mobile,Paid Search,737,19,1853.96,0,0.418
2025-04-14,Mobile,Organic Search,649,15,987.17,1,0.381
2025-04-14,Mobile,Email,388,14,1198.11,1,0.329
2025-04-14,Mobile,Social,472,16,1495.33,1,0.607
2025-04-14,Mobile,Referral,357,6,631.16,0,0.451
2025-04-14,Desktop,Paid Search,495,7,605.45,0,0.42
2025-04-14,Desktop,Organic Search,446,10,1050.15,0,0.261
2025-04-14,Desktop,Email,306,8,552.15,1,0.364
2025-04-14,Desktop,Social,312,10,811.45,0,0.545
2025-04-14,Desktop,Referral,237,6,422.95,0,0.322
2025-04-14,Tablet,Paid Search,224,4,346.09,0,0.309
2025-04-14,Tablet,Organic Search,214,9,771.61,0,0.292
2025-04-14,Tablet,Email,130,4,177.48,1,0.33
2025-04-14,Tablet,Social,154,6,459.48,0,0.509
2025-04-14,Tablet,Referral,122,2,182.77,0,0.42
2025-04-15,Mobile,Paid Search,709,15,1131.58,0,0.429
2025-04-15,Mobile,Organic Search,612,27,2271.22,1,0.463
2025-04-15,Mobile,Email,418,15,1552.25,1,0.405
2025-04-15,Mobile,Social,455,9,902.37,1,0.49
2025-04-15,Mobile,Referral,328,8,758.45,1,0.377
2025-04-15,Desktop,Paid Search,546,21,1670.22,2,0.317
2025-04-15,Desktop,Organic Search,466,12,1261.99,0,0.462
2025-04-15,Desktop,Email,277,13,827.93,0,0.321
2025-04-15,Desktop,Social,328,5,488.62,0,0.471
2025-04-15,Desktop,Referral,266,8,742.47,1,0.336
2025-04-15,Tablet,Paid Search,241,5,375.87,0,0.528
2025-04-15,Tablet,Organic Search,199,4,302.54,0,0.612
2025-04-15,Tablet,Email,125,9,371.68,0,0.451
2025-04-15,Tablet,Social,152,3,296.57,0,0.339
2025-04-15,Tablet,Referral,105,4,214.93,0,0.439
2025-04-16,Mobile,Paid Search,661,12,865.18,0,0.55
2025-04-16,Mobile,Organic Search,660,15,914.42,1,0.525
2025-04-16,Mobile,Email,379,12,1145.29,2,0.449
2025-04-16,Mobile,Social,435,17,863.42,2,0.291
2025-04-16,Mobile,Referral,344,4,267.91,0,0.248
2025-04-16,Desktop,Paid Search,515,12,1262.61,1,0.43
2025-04-16,Desktop,Organic Search,456,12,1136.56,0,0.228
2025-04-16,Desktop,Email,301,11,1186.89,0,0.331
2025-04-16,Desktop,Social,360,7,464.47,0,0.539
2025-04-16,Desktop,Referral,243,3,218.39,0,0.404
2025-04-16,Tablet,Paid Search,224,8,694.86,0,0.573
2025-04-16,Tablet,Organic Search,231,6,357.71,0,0.45
2025-04-16,Tablet,Email,130,2,151.41,0,0.468
2025-04-16,Tablet,Social,154,10,929.53,3,0.428
2025-04-16,Tablet,Referral,114,1,77.12,0,0.396
2025-04-17,Mobile,Paid Search,634,13,1256.05,0,0.425
2025-04-17,Mobile,Organic Search,643,15,1124.41,2,0.387
2025-04-17,Mobile,Email,386,13,1249.11,2,0.467
2025-04-17,Mobile,Social,443,14,1006.88,0,0.281
